"pmid","nct_id","reference_type","cite_count"
29734990,"NCT01368614","one-to-one",NA
29734990,"NCT01368614","one-to-one",NA
29735484,"NCT02597127","one-to-one",NA
29735484,"NCT02597127","one-to-one",NA
29736750,"NCT01828567","one-to-one",NA
29743045,"NCT00872469","one-to-one",NA
29747834,"NCT00794885","one-to-one",NA
29754673,"NCT00047437","one-to-one",NA
29760159,"NCT01034137","one-to-one",NA
29763657,"NCT01875094","one-to-one",NA
29763657,"NCT01875094","one-to-one",NA
29766772,"NCT02313909","one-to-one",NA
29766772,"NCT02313909","one-to-one",NA
29767684,"NCT00140751","one-to-one",NA
29773696,"NCT01966250","one-to-one",NA
29773696,"NCT01966250","one-to-one",NA
29781558,"NCT02040441","one-to-one",NA
29782217,"NCT02414854","one-to-one",NA
29782224,"NCT02528214","one-to-one",NA
29788075,"NCT00870363","one-to-one",NA
29789277,"NCT02526732","one-to-one",NA
29853455,"NCT01120366","one-to-one",NA
29854923,"NCT00708552","one-to-one",NA
29867728,"NCT00746902","one-to-one",NA
29867728,"NCT00746902","one-to-one",NA
29867728,"NCT00746902","one-to-one",NA
29867728,"NCT00746902","one-to-one",NA
29870382,"NCT00638794","one-to-one",NA
29876358,"NCT01734096","one-to-one",NA
29879143,"NCT03407105","one-to-one",NA
29879947,"NCT00872469","one-to-one",NA
29881616,"NCT02371499","one-to-one",NA
29888547,"NCT02413398","one-to-one",NA
29908435,"NCT01261325","one-to-one",NA
29908435,"NCT01261325","one-to-one",NA
29908967,"NCT00638794","one-to-one",NA
29911997,"NCT02463227","one-to-one",NA
29917064,"NCT01959282","one-to-one",NA
29930023,"NCT00000542","one-to-one",NA
29930023,"NCT00000542","one-to-one",NA
29930023,"NCT00000542","one-to-one",NA
29935143,"NCT02442830","one-to-one",NA
29955700,"NCT02847962","one-to-one",NA
29968437,"NCT01637909","one-to-one",NA
29976305,"NCT02580851","one-to-one",NA
29986935,"NCT02586415","one-to-one",NA
29986935,"NCT02586415","one-to-one",NA
29986935,"NCT02586415","one-to-one",NA
29992857,"NCT01732822","one-to-one",NA
30013816,"NCT01718483","one-to-one",NA
30013816,"NCT01718509","one-to-one",NA
30032171,"NCT00027352","one-to-one",NA
30045949,"NCT01778335","one-to-one",NA
30045949,"NCT01657461","one-to-one",NA
30045949,"NCT01778335","one-to-one",NA
30045949,"NCT01657461","one-to-one",NA
30045949,"NCT01778335","one-to-one",NA
30045949,"NCT01657461","one-to-one",NA
30077185,"NCT01928771","one-to-one",NA
30083727,"NCT02512276","one-to-one",NA
30083727,"NCT02512276","one-to-one",NA
30100576,"NCT01332175","one-to-one",6
30100576,"NCT01332175","one-to-one",6
30102656,"NCT00307151","one-to-one",NA
30124008,"NCT01759797","one-to-one",NA
30124008,"NCT01771640","one-to-one",NA
30124008,"NCT01759797","one-to-one",NA
30124008,"NCT01771640","one-to-one",NA
30139780,"NCT01928771","one-to-one",NA
30144981,"NCT02533843","one-to-one",NA
30144981,"NCT02533843","one-to-one",NA
30165465,"NCT00560859","one-to-one",NA
30165465,"NCT00560859","one-to-one",NA
30166295,"NCT01573143","one-to-one",NA
30166295,"NCT01573143","one-to-one",NA
30167699,"NCT02419573","one-to-one",NA
30168635,"NCT00047437","one-to-one",NA
30175930,"NCT00591773","one-to-one",NA
30176976,"NCT03449641","one-to-one",NA
30176976,"NCT03449641","one-to-one",NA
30176976,"NCT03449641","one-to-one",NA
30183102,"NCT01644188","one-to-one",NA
30185197,"NCT01984034","one-to-one",NA
30185197,"NCT01984034","one-to-one",NA
30193554,"NCT03146026","one-to-one",NA
30193554,"NCT03146026","one-to-one",NA
30197625,"NCT03048708","one-to-one",NA
30197625,"NCT03048708","one-to-one",NA
30204515,"NCT02106351","one-to-one",NA
30204515,"NCT02106351","one-to-one",NA
30206079,"NCT01504698","one-to-one",NA
30206079,"NCT01504698","one-to-one",NA
30210431,"NCT01657461","one-to-one",NA
30210431,"NCT01657461","one-to-one",NA
30210431,"NCT01657461","one-to-one",NA
30212861,"NCT00560859","one-to-one",NA
30212861,"NCT00560859","one-to-one",NA
30217193,"NCT02767739","one-to-one",NA
30231923,"NCT02471963","one-to-one",NA
30231923,"NCT02383238","one-to-one",NA
30246613,"NCT03005457","one-to-one",NA
30246613,"NCT03005457","one-to-one",NA
30253691,"NCT02480062","one-to-one",NA
30260797,"NCT01751646","one-to-one",NA
30261955,"NCT01732822","one-to-one",NA
30262460,"NCT00000620","one-to-one",NA
30262460,"NCT00000620","one-to-one",NA
30267162,"NCT01507662","one-to-one",NA
30268096,"NCT03389165","one-to-one",NA
30268096,"NCT03389165","one-to-one",NA
30268694,"NCT00738179","one-to-one",NA
30268694,"NCT00738179","one-to-one",NA
30268694,"NCT00738179","one-to-one",NA
30286746,"NCT02514356","one-to-one",NA
30292675,"NCT01538355","one-to-one",NA
30292675,"NCT01538355","one-to-one",NA
30292675,"NCT01538355","one-to-one",NA
30294474,"NCT01968122","one-to-one",NA
30320138,"NCT02217657","one-to-one",NA
30320138,"NCT02217657","one-to-one",NA
30322408,"NCT01034137","one-to-one",NA
30325463,"NCT01075152","one-to-one",NA
30325463,"NCT01075152","one-to-one",NA
30341453,"NCT01142726","one-to-one",NA
30352054,"NCT02415595","one-to-one",NA
30352894,"NCT02268214","one-to-one",NA
30352894,"NCT02268214","one-to-one",NA
30354399,"NCT00887588","one-to-one",NA
30354562,"NCT02148679","one-to-one",NA
30354996,"NCT00794885","one-to-one",NA
30364428,"NCT02411539","one-to-one",NA
30369290,"NCT01090362","one-to-one",NA
30369290,"NCT01090362","one-to-one",NA
30370691,"NCT01691508","one-to-one",NA
30372582,"NCT00794885","one-to-one",NA
30384842,"NCT01969149","one-to-one",NA
30406948,"NCT02105961","one-to-one",NA
30415602,"NCT01730534","one-to-one",NA
30418098,"NCT00716079","one-to-one",NA
30418098,"NCT00716079","one-to-one",NA
30418098,"NCT00716079","one-to-one",NA
30424793,"NCT03331822","one-to-one",NA
30427997,"NCT00391872","one-to-one",NA
30427997,"NCT00391872","one-to-one",NA
30442284,"NCT00530894","one-to-one",NA
30453972,"NCT00292552","one-to-one",NA
30463565,"NCT00542503","one-to-one",NA
30484084,"NCT01583244","one-to-one",NA
30487231,"NCT02597127","one-to-one",NA
30487231,"NCT02597127","one-to-one",NA
30497641,"NCT00047437","one-to-one",NA
30540355,"NCT01732822","one-to-one",NA
30562068,"NCT00699998","one-to-one",NA
30562068,"NCT00699998","one-to-one",NA
30571206,"NCT00638794","one-to-one",NA
30571235,"NCT00000620","one-to-one",NA
30571235,"NCT00000620","one-to-one",NA
30571333,"NCT00327691","one-to-one",NA
30571333,"NCT00327691","one-to-one",NA
30571697,"NCT02354040","one-to-one",NA
30571697,"NCT02354040","one-to-one",NA
30572070,"NCT01689077","one-to-one",NA
30572070,"NCT01689077","one-to-one",NA
30573030,"NCT01732822","one-to-one",NA
30580852,"NCT01090362","one-to-one",NA
30580852,"NCT01090362","one-to-one",NA
30586364,"NCT01505114","one-to-one",NA
30586692,"NCT02104947","one-to-one",NA
30586694,"NCT01743001","one-to-one",NA
30586699,"NCT03226262","one-to-one",NA
30586700,"NCT01962545","one-to-one",NA
30586700,"NCT01962545","one-to-one",NA
30586721,"NCT00491036","one-to-one",NA
30586721,"NCT00491036","one-to-one",NA
30586732,"NCT02480062","one-to-one",NA
30586740,"NCT01090362","one-to-one",NA
30586740,"NCT01090362","one-to-one",NA
30590387,"NCT00000542","one-to-one",NA
30590387,"NCT00000542","one-to-one",NA
30590387,"NCT00000542","one-to-one",NA
30590564,"NCT00153101","one-to-one",NA
30590833,"NCT01768572","one-to-one",NA
30592662,"NCT02321618","one-to-one",NA
30593271,"NCT01239693","one-to-one",NA
30593271,"NCT00945698","one-to-one",NA
30602354,"NCT01949948","one-to-one",NA
30602354,"NCT01949948","one-to-one",NA
30602354,"NCT01949948","one-to-one",NA
30602434,"NCT02526732","one-to-one",NA
30618929,"NCT03376269","one-to-one",NA
30618929,"NCT03376269","one-to-one",NA
30624586,"NCT00794885","one-to-one",NA
30624674,"NCT00970866","one-to-one",NA
30629202,"NCT00970866","one-to-one",NA
30629202,"NCT01239693","one-to-one",NA
30658632,"NCT01239693","one-to-one",NA
30678753,"NCT01174550","one-to-one",NA
30678753,"NCT01174550","one-to-one",NA
30688974,"NCT02586415","one-to-one",NA
30688974,"NCT02586415","one-to-one",NA
30688974,"NCT02586415","one-to-one",NA
30701343,"NCT01507662","one-to-one",NA
30712364,"NCT01174550","one-to-one",NA
30712364,"NCT01174550","one-to-one",NA
30721937,"NCT00970866","one-to-one",NA
30726184,"NCT02586415","one-to-one",NA
30726184,"NCT02586415","one-to-one",NA
30726184,"NCT02586415","one-to-one",NA
30727840,"NCT02586415","one-to-one",NA
30727840,"NCT02586415","one-to-one",NA
30727840,"NCT02586415","one-to-one",NA
30732551,"NCT02077582","one-to-one",NA
30732551,"NCT02077582","one-to-one",NA
30732551,"NCT02077582","one-to-one",NA
30734042,"NCT02586415","one-to-one",NA
30734042,"NCT02586415","one-to-one",NA
30734042,"NCT02586415","one-to-one",NA
30735466,"NCT02586415","one-to-one",NA
30735466,"NCT02586415","one-to-one",NA
30735466,"NCT02586415","one-to-one",NA
30740640,"NCT00700856","one-to-one",NA
30740640,"NCT00700856","one-to-one",NA
30753625,"NCT00970866","one-to-one",NA
30756302,"NCT01828567","one-to-one",NA
30756462,"NCT02268214","one-to-one",NA
30756462,"NCT02268214","one-to-one",NA
30758702,"NCT02348723","one-to-one",NA
30758702,"NCT02348723","one-to-one",NA
30770539,"NCT00970866","one-to-one",NA
30790095,"NCT02109666","one-to-one",NA
30798410,"NCT00560859","one-to-one",NA
30798410,"NCT00560859","one-to-one",NA
30817099,"NCT01718483","one-to-one",NA
30817099,"NCT01718509","one-to-one",NA
30819356,"NCT01174550","one-to-one",NA
30819356,"NCT01174550","one-to-one",NA
30832656,"NCT01709045","one-to-one",NA
30832656,"NCT01208025","one-to-one",NA
30832656,"NCT01208025","one-to-one",NA
30851727,"NCT00133718","one-to-one",NA
30852966,"NCT01840072","one-to-one",NA
30852966,"NCT01840072","one-to-one",NA
30852966,"NCT01840072","one-to-one",NA
30857410,"NCT00000620","one-to-one",NA
30857410,"NCT00000620","one-to-one",NA
30865794,"NCT01404312","one-to-one",NA
30882238,"NCT01730534","one-to-one",NA
30882239,"NCT01730534","one-to-one",NA
30890109,"NCT00226096","one-to-one",NA
30890109,"NCT00716079","one-to-one",NA
30890109,"NCT00716079","one-to-one",NA
30890109,"NCT00226096","one-to-one",NA
30890109,"NCT00716079","one-to-one",NA
30890109,"NCT00226096","one-to-one",NA
30897531,"NCT01208025","one-to-one",NA
30897531,"NCT01208025","one-to-one",NA
30906106,"NCT00000542","one-to-one",NA
30906106,"NCT00000542","one-to-one",NA
30906106,"NCT00000542","one-to-one",NA
30915467,"NCT00970866","one-to-one",NA
30919899,"NCT00153101","one-to-one",NA
30922297,"NCT02471963","one-to-one",NA
30932783,"NCT02586415","one-to-one",NA
30932783,"NCT02586415","one-to-one",NA
30932783,"NCT02586415","one-to-one",NA
30935391,"NCT00292552","one-to-one",NA
30935737,"NCT01405976","one-to-one",NA
30935737,"NCT01405976","one-to-one",NA
30935737,"NCT01405976","one-to-one",NA
30937600,"NCT00924651","one-to-one",NA
